"TeamID","Nombre del Equipo","Rango","uId","Nombre del Jugador","Salud","Número de Bajas","Daño","Máxima Distancia de Baja","Asistencias","Noqueos","Número de Headshots","Daño Recibido","Curación","Tiempo de Supervivencia","Tiempo Fuera del Círculo Azul","Daño Total por Veneno","Bajas en Vehículo","Bajas con Granada","Distancia Conducida","Distancia Recorrida","Rescates","Granadas de Humo Usadas","Granadas Fragmentación Usadas","Granadas Incendiarias Usadas","Granadas Cegadoras Usadas","Suministros Obtenidos","Daño Total por Equipo"
17,SENECA (B),13,5253994440,KPRBlinkX,0,0,121,0,0,0,0,199,30,6m 9s,0m 48s,28,0,0,22,1011,0,0,0,0,0,0,405
3,COQUITLAM,14,5530063742,AEShikari,0,4,743,26,0,5,0,198,131,10m 19s,0m 0s,0,0,0,1235,1693,0,1,1,1,0,0,877
3,COQUITLAM,14,5186607517,AEZinXū77k,0,0,109,0,1,0,0,276,101,8m 28s,0m 0s,0,0,0,39,573,0,0,0,0,0,0,877
3,COQUITLAM,14,51507682748,AEYungBoii,0,0,0,0,0,0,0,190,42,7m 57s,0m 0s,0,0,0,1256,1393,0,0,0,0,0,0,877
3,COQUITLAM,14,5165675957,AESenpai21Gr8,0,0,25,0,1,0,0,177,0,7m 32s,0m 0s,0,0,0,1449,1371,0,0,0,0,0,0,877
8,BAUP (B),15,51227215603,ūūPūC,0,1,253,78,0,2,0,17,152,10m 17s,5m 20s,235,0,0,641,1343,0,1,0,0,0,0,383
8,BAUP (B),15,5156301843,egoZenn,0,0,130,0,0,0,0,236,113,5m 55s,1m 12s,42,0,0,0,628,0,0,0,0,0,0,383
8,BAUP (B),15,510546165,Angū99y,0,0,0,0,0,0,0,167,20,6m 0s,1m 6s,38,0,0,0,825,0,0,0,0,0,0,383
8,BAUP (B),15,555897726,ＴＴ×Zikey,0,0,0,0,0,0,0,194,0,1m 56s,0m 0s,0,0,0,0,164,0,0,0,0,0,0,383
13,CONESTOGA,16,52041945385,XOTICĪIĪDP,0,0,0,0,0,0,0,217,107,5m 39s,0m 0s,0,0,0,0,449,0,0,0,0,0,0,266
13,CONESTOGA,16,51489407530,XOTIC丨MARCO,0,0,184,0,0,1,0,197,0,5m 4s,0m 0s,0,0,0,0,532,0,0,0,0,0,0,266
13,CONESTOGA,16,52041743463,XOTICĪIĪNOOB,0,0,82,0,0,1,0,198,0,3m 30s,0m 0s,0,0,0,0,485,1,0,1,0,1,0,266
