"TeamID","Nombre del Equipo","Rango","uId","Nombre del Jugador","Salud","Número de Bajas","Daño","Máxima Distancia de Baja","Asistencias","Noqueos","Número de Headshots","Daño Recibido","Curación","Tiempo de Supervivencia","Tiempo Fuera del Círculo Azul","Daño Total por Veneno","Bajas en Vehículo","Bajas con Granada","Distancia Conducida","Distancia Recorrida","Rescates","Granadas de Humo Usadas","Granadas Fragmentación Usadas","Granadas Incendiarias Usadas","Granadas Cegadoras Usadas","Suministros Obtenidos","Daño Total por Equipo"
14,MIDDLESEX COUNTY (B),13,5338164941,mYmĪLEXUS,0,0,0,0,0,0,0,97,0,3m 15s,0m 0s,0,0,0,609,390,0,0,0,0,0,0,283
14,MIDDLESEX COUNTY (B),13,578726132,mYmīKrish,0,0,79,0,0,0,0,186,60,3m 18s,0m 0s,0,0,0,556,423,0,0,0,0,0,0,283
10,COQUITLAM,14,5530063742,AEShikari,0,0,143,0,0,1,0,100,0,1m 18s,0m 0s,0,0,0,0,64,0,0,0,0,0,0,221
10,COQUITLAM,14,5165675957,AESenpai21Gr8,0,0,0,0,0,0,0,197,0,0m 51s,0m 0s,0,0,0,0,70,0,0,0,0,0,0,221
10,COQUITLAM,14,5186607517,AEZinXū77k,0,0,78,0,0,0,0,194,0,0m 13s,0m 0s,0,0,0,0,25,0,0,0,0,0,0,221
10,COQUITLAM,14,51507682748,AEYungBoii,0,0,0,0,0,0,0,186,0,0m 12s,0m 0s,0,0,0,0,17,0,0,0,0,0,0,221
7,SENECA (A),15,569819071,ZnGPunk,0,0,0,0,0,0,0,181,0,0m 34s,0m 0s,0,0,0,0,67,0,0,0,0,0,0,120
7,SENECA (A),15,5993606908,ZnGJesterX,0,0,0,0,0,0,0,100,0,0m 35s,0m 0s,0,0,0,0,103,0,0,0,0,0,0,120
7,SENECA (A),15,5777220863,ZnGCipherzxy21,0,0,120,0,0,0,0,100,0,0m 33s,0m 0s,0,0,0,0,77,0,0,0,0,0,0,120
7,SENECA (A),15,5307780671,ZnGFury,0,0,0,0,0,0,0,198,0,0m 21s,0m 0s,0,0,0,0,37,0,0,0,0,0,0,120
