"TeamID","Nombre del Equipo","Rango","uId","Nombre del Jugador","Salud","Número de Bajas","Daño","Máxima Distancia de Baja","Asistencias","Noqueos","Número de Headshots","Daño Recibido","Curación","Tiempo de Supervivencia","Tiempo Fuera del Círculo Azul","Daño Total por Veneno","Bajas en Vehículo","Bajas con Granada","Distancia Conducida","Distancia Recorrida","Rescates","Granadas de Humo Usadas","Granadas Fragmentación Usadas","Granadas Incendiarias Usadas","Granadas Cegadoras Usadas","Suministros Obtenidos","Daño Total por Equipo"
10,COQUITLAM,7,5165675957,AESenpai21Gr8,0,2,282,87,0,3,0,297,115,18m 37s,2m 28s,113,0,0,5434,1360,0,1,1,0,0,0,1153
10,COQUITLAM,7,5186607517,AEZinXū77k,0,1,385,126,2,2,0,181,98,18m 56s,1m 42s,77,0,0,7368,1519,0,0,7,1,1,0,1153
10,COQUITLAM,7,5530063742,AEShikari,0,1,379,4,0,1,1,394,0,4m 23s,0m 0s,0,0,0,0,705,0,0,1,0,0,0,1153
10,COQUITLAM,7,51507682748,AEYungBoii,0,0,107,0,0,0,0,392,0,3m 56s,0m 0s,0,0,0,239,688,0,0,0,0,0,0,1153
5,MIDDLESEX COUNTY,8,5732905552,4KxEMAAN,0,4,377,10,0,3,2,249,306,18m 49s,2m 19s,156,0,0,4185,2712,2,3,3,1,0,0,1558
5,MIDDLESEX COUNTY,8,5105162305,4KxNOBI,0,2,711,217,2,3,1,333,184,18m 32s,2m 16s,129,0,0,8417,2333,0,0,2,0,0,0,1558
5,MIDDLESEX COUNTY,8,5184875975,4KxAlpacino,0,2,325,134,0,4,0,628,359,18m 21s,2m 16s,130,0,1,8048,1314,0,3,2,0,0,0,1558
5,MIDDLESEX COUNTY,8,5304155522,4KxSPEAR,0,0,145,0,1,0,0,278,151,11m 56s,2m 54s,169,0,0,8441,1232,1,0,0,0,0,0,1558
7,SENECA (A),9,569819071,ZnGPunk,0,2,283,254,0,1,0,331,307,13m 15s,5m 16s,273,0,0,4550,1075,0,3,1,0,0,0,618
7,SENECA (A),9,5307780671,ZnGFury,0,1,100,27,0,0,1,197,331,17m 45s,6m 44s,331,0,0,9712,1445,0,2,0,0,0,0,618
7,SENECA (A),9,5777220863,ZnGCipherzxy21,0,1,235,63,1,1,0,345,230,13m 0s,5m 13s,186,0,0,4319,937,0,2,1,0,0,0,618
16,ALGOMA,10,5302412833,oxyJONATHAN,0,2,423,9,1,2,0,531,606,17m 1s,5m 54s,361,0,0,5475,1831,0,8,3,1,0,0,1126
16,ALGOMA,10,5122674005,oxyGURJAR,0,0,95,0,1,0,0,291,299,13m 10s,8m 19s,384,0,0,10590,739,0,0,0,0,0,0,1126
16,ALGOMA,10,513304128,oxySPOWER,0,2,539,41,0,3,0,290,320,12m 46s,6m 37s,395,0,0,4225,2074,0,2,1,1,0,0,1126
16,ALGOMA,10,5642896536,oxyGOBLIN,0,1,69,70,0,1,0,197,343,13m 4s,8m 12s,502,0,0,10378,991,0,0,0,0,0,0,1126
15,RED RIVER,11,52019475313,rrcLABOUR,0,4,671,31,0,4,3,80,381,18m 2s,5m 11s,319,0,1,10606,1332,0,0,2,0,0,0,1170
15,RED RIVER,11,5711081303,rrcHDEM,0,0,172,0,0,0,0,319,356,17m 18s,6m 24s,333,0,0,8543,1676,0,0,0,0,0,0,1170
15,RED RIVER,11,51501375897,rrcMANAGEMENT,0,1,327,20,0,2,0,270,247,11m 56s,6m 32s,306,0,0,5858,776,0,0,1,0,0,0,1170
9,ALABAMA (A),12,5292486223,R2DxMAANog,0,0,52,0,0,0,0,75,181,17m 34s,2m 36s,203,0,0,12926,1151,1,1,4,0,0,0,671
9,ALABAMA (A),12,5122027850,R2DxLutava,0,1,209,6,0,1,1,460,333,14m 1s,2m 31s,258,0,0,10733,745,0,0,0,0,1,0,671
9,ALABAMA (A),12,5864590810,R2DxDILJEETTT,0,2,310,103,0,3,0,167,262,15m 29s,4m 14s,261,0,0,8407,1155,1,5,0,0,0,0,671
9,ALABAMA (A),12,51927115671,R2DxAllen,0,0,100,0,0,1,0,368,12,5m 26s,0m 26s,32,0,0,6514,166,0,0,0,0,0,0,671
4,SOUTHEASTERN LOUISIANA,13,5231181629,ＳＡＨＵŲ,0,0,30,0,0,0,0,223,265,9m 55s,4m 57s,339,0,0,4371,891,0,0,0,0,0,0,486
4,SOUTHEASTERN LOUISIANA,13,5423468662,H٭SpydyYT,0,0,100,0,0,1,0,162,233,9m 28s,5m 17s,397,0,0,2751,1184,0,0,2,0,0,0,486
4,SOUTHEASTERN LOUISIANA,13,5251339892,H٭GODLESS,0,2,332,180,0,2,0,115,198,10m 23s,5m 5s,363,0,0,4170,1045,0,0,1,0,0,0,486
4,SOUTHEASTERN LOUISIANA,13,5413602764,H٭・NOMERCY,0,0,24,0,0,0,0,197,282,13m 16s,7m 9s,444,0,0,6036,2029,0,0,0,0,0,0,486
3,ITSV,14,5203882505,gaRALO,0,1,100,36,0,1,0,128,211,14m 15s,2m 18s,156,0,0,7187,1367,1,1,2,0,0,0,592
3,ITSV,14,5329848622,gaKAAIL,0,1,166,20,0,1,0,132,224,13m 5s,4m 2s,185,0,0,4433,1749,1,3,1,0,0,0,592
3,ITSV,14,5834819084,ㅤgaJeremy,0,1,225,18,1,1,0,182,82,10m 23s,1m 31s,0,0,0,5223,1135,1,1,3,0,0,0,592
3,ITSV,14,563936593,gaHumble,0,1,101,15,0,1,0,136,76,10m 22s,1m 28s,80,0,0,3460,945,0,2,1,0,0,0,592
6,SENECA (B),15,5253994440,KPRBlinkX,0,1,164,5,0,1,0,116,80,14m 20s,0m 47s,64,0,0,5588,1065,0,2,1,1,0,0,870
6,SENECA (B),15,5511811942,KPRInsanE,0,0,0,0,0,0,0,275,55,12m 11s,0m 56s,70,0,0,4924,976,0,0,0,0,0,0,870
6,SENECA (B),15,5439446168,KPRLaw13,0,1,327,3,1,2,0,358,118,13m 31s,0m 47s,41,0,0,4326,1345,1,0,0,0,0,0,870
6,SENECA (B),15,51288560221,KPRūDonG,0,2,379,31,1,0,0,379,135,13m 24s,0m 44s,63,0,0,3163,911,0,0,0,0,0,0,870
17,ALABAMA (B),16,52070861131,supTai,0,1,173,6,0,1,0,126,26,4m 5s,0m 0s,0,0,0,0,838,0,0,0,0,0,0,450
17,ALABAMA (B),16,5733386408,supYum,0,0,136,0,0,1,0,292,0,1m 14s,0m 0s,0,0,0,0,187,0,0,0,0,0,0,450
17,ALABAMA (B),16,5792314147,supHoxy,0,0,0,0,0,0,0,297,0,1m 12s,0m 0s,0,0,0,0,232,0,0,0,0,0,0,450
17,ALABAMA (B),16,51368314427,supTenzy,0,0,141,0,0,1,0,186,0,4m 4s,0m 0s,0,0,0,0,717,0,0,1,0,0,0,450
